Date,open,open_1,close_1,high_1,low_1,volume_1,avg_price_5,avg_price_30,avg_price_365,ration_avg_price_5_30,ratio_avg_price_5_365,ratio_avg_price_30_365,avg_volume_5,avg_volume_30,avg_volume_365,ratio_avg_volume_5_30,ration_avg_volume_5_365,ratio_avg_volume_30_365,std_price_5,std_price_30,std_price_365,ratio_std_price_5_30,ratio_std_price_5_365,ratio_std_price_30_365,return_1,return_5,return_30,return_365,moving_avg_5,moving_avg_30,moving_avg_365,close
2016-03-02,16545.67,16851.17,16899.32,16900.17,16766.32,104470000.0,16977.608,17322.955238095237,18540.89503968254,0.9800641845834839,0.915684381129569,0.9343106252971833,102232000.0,109652380.95238096,147448412.6984127,0.9323281365353715,0.6933407971580052,0.743666065613478,66.29462549841256,283.6716248155575,955.3533930290289,0.23370199801096475,0.06939277756498025,0.29692847367836583,-0.0026310353578575026,-0.005943403551454255,-0.05021314861390175,-0.19538427184345838,-0.0005962267157312048,-0.0021659905461530174,-0.0008336912207746482,16865.08
2016-03-01,16634.15,16545.67,16865.08,16865.56,16545.67,105050000.0,16957.804,17283.90714285714,18524.028095238096,0.9811325564201548,0.9154490542129592,0.9330533863366495,101566000.0,109769047.61904761,146306468.25396827,0.9252699390495196,0.6942003399582795,0.7502679063273086,83.81378484457818,287.73947711555604,947.2029318907238,0.2912835794544751,0.08848556314883488,0.30377806848760025,-0.002026117027193873,-0.0058370323211957495,-0.046367307149694933,-0.20129572755623215,-0.0011839808304850707,-0.0024409516152722336,-0.0008436142153573275,16516.5
2016-02-27,16712.7,16634.15,16516.5,16726.12,16510.4,126220000.0,16846.314000000002,17226.756666666668,18506.981507936507,0.9779155952552105,0.9102680516958237,0.9308247624972863,106752000.0,112001904.76190476,145461269.84126985,0.9531266475059949,0.7338860723303863,0.7699774990560951,191.83862275351515,315.3513204231657,944.509336487908,0.6083330251989733,0.2031092921398254,0.33387845756589085,-0.020668742751294492,-0.032649152656532364,-0.06774188814370202,-0.206404500428594,-0.0011626250340716251,-0.0022493010399258118,-0.0008729249745776617,16639.97
2016-02-26,16504.38,16712.7,16639.97,16795.98,16623.91,98480000.0,16772.954,17179.464285714286,18490.32488095238,0.976337429447534,0.9071205675395401,0.9291055942133033,105066000.0,112588571.42857143,144834047.6190476,0.9331853017307009,0.725423349876624,0.7773625972582743,185.15635225387402,325.6652200727173,940.2494986770846,0.5685481311530004,0.1969225748212426,0.3463604293657405,0.007475554748282091,-0.021567881496603956,-0.05632245247718635,-0.20143885237342005,-0.006591461446345039,-0.0033185325783451954,-0.0008979426223711349,16697.29
2016-02-25,16418.84,16504.38,16697.29,16697.98,16458.42,94120000.0,16723.632,17139.554761904765,18473.957936507933,0.9757331641525944,0.9052544158364155,0.9277684197837138,105668000.0,113715238.09523809,144046666.66666666,0.9292334235056658,0.7335678252418198,0.7894333185673955,159.27233491713983,331.17347924537154,935.3892780176399,0.4809332416353681,0.1702738513901762,0.3540488297527034,0.0034447177488901547,-0.014554500439686292,-0.04779477388298741,-0.198084599956968,-0.004309420700127189,-0.0027379871057929446,-0.0008730825874059066,16484.99
2016-02-24,16610.39,16418.84,16484.99,16507.39,16165.86,93620000.0,16640.766000000003,17090.471904761907,18456.793928571427,0.9736867473719902,0.9016065338541716,0.9259718654768946,103498000.0,114168571.42857143,143219325.3968254,0.9065367001176206,0.7226538716980588,0.7971589805512524,152.6602172471681,348.5593938419689,932.0251570166826,0.43797476110020356,0.16379409514633478,0.3739806712489092,-0.012714638123911081,-0.02451755455249076,-0.058846533944060454,-0.20784543438063413,-0.002881124527834725,-0.0023100554450189168,-0.0008564269944783972,16431.78
2016-02-23,16417.13,16610.39,16431.78,16610.39,16403.53,98170000.0,16554.106,17039.480952380953,18439.556547619046,0.971514686759685,0.8977496805441073,0.9240721656389902,102122000.0,114831904.76190476,142376626.98412699,0.8893173043828039,0.7172666059253193,0.8065362074823343,110.71265433520911,363.27022310992476,929.1330362357512,0.3047666648463717,0.11915694525699516,0.3909776199344518,-0.00322778479089176,-0.025692140209237244,-0.061180088204088726,-0.2090827701727026,-0.004897845081045441,-0.0028621257717278757,-0.0009047016488721067,16620.66
2016-02-20,16410.96,16417.13,16620.66,16664.24,16417.13,102240000.0,16574.938000000002,16993.675714285713,18423.198055555556,0.9753592029572684,0.899677566838174,0.9224063956236541,97326000.0,115155238.09523809,141445515.87301588,0.8451721485696327,0.6880811979036181,0.8141314157927767,111.66303090078068,351.8316259164292,924.6953533033925,0.3173763319597201,0.12075656106832847,0.3804838260077135,0.011494798494137643,0.006306420851875389,-0.05470815699866401,-0.19873403075736393,-0.005138178633785018,-0.0029801068172152535,-0.000910889671912657,16391.99
2016-02-19,16483.76,16410.96,16391.99,16410.96,16278.0,134340000.0,16525.342,16935.01476190476,18406.404166666664,0.9758091287392133,0.8978039301085652,0.9200610074928955,104498000.0,117532857.14285715,140626944.44444445,0.8890960582451107,0.7430866141110147,0.8357776499175038,129.2444616606288,344.11680189358754,922.9940449057925,0.37558311872430894,0.14002740578225553,0.3728266761772126,-0.013758178074757457,-0.014902671098565655,-0.06989838213740782,-0.20520023952618413,0.001294529615301409,-0.0026503359085464466,-0.0008590486127132503,16413.43
2016-02-18,16217.98,16483.76,16413.43,16511.84,16390.43,104950000.0,16468.57,16878.401904761904,18389.712341269842,0.9757185599042835,0.8955316806691722,0.917817614084355,106664000.0,107233809.52380952,139638174.6031746,0.9946862885284048,0.7638598850430336,0.7679404992835793,91.7324977853686,326.17504612625856,920.8392282684241,0.2812370194311554,0.09961836438904254,0.35421497707000243,0.0013079558979720394,-0.017000363532046252,-0.06754060548905536,-0.20399548588563307,-0.0029522169493065007,-0.0034173404424789216,-0.000890888745396124,16453.83
2016-02-17,16012.39,16217.98,16453.83,16486.12,16217.98,124080000.0,16462.338,16829.465714285714,18373.212222222224,0.9781854207068453,0.8959967261516176,0.9159784098030848,112756000.0,107523809.52380952,138605238.0952381,1.0486607617360497,0.8135046088411418,0.7757557434440394,91.39593355255079,307.73848479673046,918.1118208155926,0.29699221276441995,0.09954771464695923,0.3351862788601883,0.0024613989885113262,-0.0018902043616647538,-0.05878560694769151,-0.20172997487854075,-0.0033795693194901234,-0.003296775482754271,-0.0008848749334588182,16196.41
2016-02-13,15691.62,16012.39,16196.41,16196.41,16012.39,142030000.0,16415.264000000003,16775.687142857143,18356.116984126988,0.9785151487514118,0.8942666912721633,0.9139017340848021,121528000.0,108634285.71428572,137753849.2063492,1.1186891799484509,0.8822112826622828,0.7886116165912457,151.75388719877859,315.25990787078933,918.3782602564006,0.4813611988397065,0.16524115799127329,0.3432789314751118,-0.015644989646787517,-0.014324072011674877,-0.06518328777496621,-0.2101011440953434,-0.00034436189700564213,-0.002852741833971169,-0.0008735852056221591,15973.84
2016-02-12,15897.82,15691.62,15973.84,15974.04,15691.62,132550000.0,16285.9,16714.844761904766,18338.504603174602,0.9743374965179225,0.8880713205579874,0.9114617098610777,127590000.0,110525714.28571428,137031349.2063492,1.1543919966911385,0.9311008082381799,0.8065724735679184,200.69216327483326,341.069707267381,921.3445856456942,0.588419783400761,0.2178253027168817,0.37018691223800204,-0.013741934169362206,-0.038916625452900165,-0.0740624164929139,-0.21743509751050352,-0.0028278028681847935,-0.0031735375525131304,-0.0009149819179659171,15660.18
2016-02-11,16035.61,15897.82,15660.18,15897.82,15503.01,172070000.0,16139.538,16640.13285714286,18320.214166666665,0.9699164146440107,0.8809688496636481,0.908293577016109,135136000.0,114131428.57142857,136475158.73015872,1.1840384519100786,0.9901875275865659,0.8362798741790908,329.49606700220835,390.97187336263767,928.5826809220906,0.8427615627904549,0.35483761841758227,0.42104153070612865,-0.019635854622307464,-0.04464436593726578,-0.09106379718534834,-0.22739680611681562,-0.007875149400884763,-0.003623897658626992,-0.0009516601005450399,15914.74
2016-02-10,16005.41,16035.61,15914.74,16201.89,15899.91,122290000.0,16039.8,16578.29619047619,18303.318690476193,0.9675180015914094,0.8763328810062202,0.9057535669256752,138604000.0,114077619.04761904,135669523.80952382,1.214997307597584,1.0216295901104222,0.8408492625637929,300.02066703798596,398.40580035187725,933.4690750538746,0.753052959502607,0.3214039704750481,0.4268012845834057,0.016255240999784135,-0.03038304607872946,-0.07543987762957859,-0.21106363149650023,-0.009050684710394765,-0.004497108090210736,-0.0010018208727263869,16014.38
2016-02-09,16147.51,16005.41,16014.38,16136.62,15881.11,127740000.0,15951.91,16531.593809523813,18287.2871031746,0.9649347899420406,0.8722950490141762,0.9039937808300715,139336000.0,114561904.76190476,135063690.47619048,1.2162507274087622,1.0316318139149518,0.8482065339544395,194.06936749500818,404.536235711978,937.9576243315942,0.4797329642261808,0.20690632760014674,0.4312947890372531,0.006260862571427458,-0.026708067361824118,-0.05770770803165388,-0.20145065856069064,-0.006061227690032345,-0.0036793245972139487,-0.0009183315599905661,16027.05
2016-02-06,16417.95,16147.51,16027.05,16147.51,15803.55,165880000.0,15918.038,16485.245714285713,18271.163134920633,0.9655930081894877,0.8712109832557272,0.9022548587932205,144106000.0,116904285.71428572,134612142.85714287,1.2326836361858908,1.0705274943355778,0.8684527504948077,150.64933229161852,403.8999238610556,941.7564913296022,0.3729867806150985,0.15996633278197736,0.4288793627435651,0.0007911639414076645,-0.010456638230323917,-0.05725231700975752,-0.20224894712818986,-0.0053013349734491195,-0.002777613271143549,-0.0008702624584758088,16204.97
2016-02-05,16329.67,16417.95,16204.97,16423.63,16129.81,139010000.0,15964.264,16449.096666666668,18255.89547619047,0.9705252709925913,0.8744717026245444,0.901029296980789,145398000.0,118362857.14285715,134045833.33333333,1.228409008617568,1.0846886947872307,0.8830028819211624,199.57002487826972,392.7158127992598,943.9485687825063,0.5081792440588119,0.2114204433146954,0.4160351800795461,0.01110123197968435,0.014469282276522064,-0.04474920567551472,-0.19186960975283776,-0.0020141042558100833,-0.0027545928556437474,-0.0008742365278585165,16416.58
2016-02-04,16186.2,16329.67,16416.58,16485.84,16266.16,131490000.0,16115.544,16417.793333333335,18241.39198412698,0.9815901365550952,0.883460210384338,0.9000296330246903,137282000.0,119848571.42857143,133201666.66666667,1.1454621307840847,1.0306327498404675,0.8997527915959868,198.1207158020655,365.6878426781251,944.0198913785431,0.5417755054450892,0.20986921738773082,0.3873730267951395,0.013058339509422258,0.048300849670948956,-0.03850134268871579,-0.18209338035200218,0.002954528973999228,-0.002124396284741583,-0.0008227039001149697,16336.66
2016-02-03,16420.21,16186.2,16336.66,16381.69,15960.45,141870000.0,16199.928,16385.88333333333,18227.311626984123,0.9886514916803387,0.8887722079660536,0.8989742244311718,141198000.0,121513333.33333333,132386785.71428572,1.161995940088879,1.0665565995742994,0.9178660292846808,180.25954474015464,340.06307205072864,945.868462466624,0.5300767991452614,0.19057570042041155,0.3595246966622784,-0.004868249050655002,0.026511271940352157,-0.03940254381049432,-0.17843932911941768,0.009493367800345171,-0.0018109248466773125,-0.0007746529946442545,16153.54
2016-02-02,16453.63,16420.21,16153.54,16420.21,16108.44,126210000.0,16227.76,16348.247142857143,18212.480674603175,0.9926299656590533,0.8910241438240307,0.8976397798271568,140892000.0,123184761.90476191,131194484.12698413,1.143745361207323,1.073917100536251,0.9389477211978702,153.1540882573148,318.25402937067696,948.9749017803927,0.4812322048527251,0.16138897664203664,0.33536611850702647,-0.011209145565862237,0.008689690140985895,-0.046645695501035804,-0.18789458919487959,0.005268669790257345,-0.001855381992765305,-0.0007570893341449368,16449.18
2016-01-30,16090.26,16453.63,16449.18,16510.98,16299.47,114450000.0,16312.186000000002,16326.811904761904,18198.929444444442,0.9991041787675868,0.896326679533317,0.8971303479472504,130606000.0,123660000.0,130165515.87301587,1.0561701439430697,1.0033840308935114,0.950021203162884,129.35248733570708,293.4765607257796,949.6781465494281,0.44075917686854804,0.1362066588619502,0.30902739185070316,0.01830187067354892,0.026338596310612437,-0.02663657472608362,-0.1719137398189396,0.0017746681627994053,-0.0022131144905410227,-0.0008027734237852139,16466.3
2016-01-29,15960.28,16090.26,16466.3,16466.3,16090.26,217940000.0,16364.452000000001,16307.822380952382,18185.02138888889,1.0034725432816685,0.8998863212775068,0.896772240857331,146392000.0,129035714.28571428,129771309.52380952,1.134507611403266,1.1280767724174119,0.9943316034892884,127.98969145965346,268.7677043438962,949.2849032302452,0.4762093413421684,0.1348274801633605,0.2831264917722047,0.001040781364177362,0.016126534020118516,-0.023645307345117984,-0.17549482678246056,0.005276809509227656,-0.001216309441426431,-0.0007247903624183822,16069.64
2016-01-28,16168.74,15960.28,16069.64,16102.14,15863.72,130120000.0,16295.064000000002,16286.543333333331,18169.052579365078,1.0005231721975794,0.8968582114461269,0.8963892455146645,146118000.0,129221428.57142857,128926031.74603175,1.130756729865679,1.1333475328538327,1.002291211645905,177.23484330100842,269.1093941737678,950.8935134673503,0.6585977566675556,0.1863876877808715,0.28300686708071426,-0.02408920036680978,-0.02113351258301073,-0.027055368873550728,-0.20026794361240144,0.0032647193861262596,-0.0010702666608849436,-0.0007420436838146565,15944.46
2016-01-27,15893.16,16168.74,15944.46,16235.03,15878.3,138350000.0,16216.624,16253.42380952381,18152.55873015873,0.9977358733793523,0.8933519643739062,0.8953792162930899,145414000.0,131120000.0,128059444.44444445,1.1090146430750458,1.1355195286911026,1.0238994911217447,232.4207006269625,266.22105090318956,953.295813993783,0.873036522988866,0.24380753299780908,0.2792638412916872,-0.007789844700939181,-0.02400735523662736,-0.04179755131770081,-0.20677919556875787,-0.0041647885891201485,-0.0012331455949571,-0.0008620062450339996,16167.23
2016-01-26,16086.46,15893.16,16167.23,16185.79,15893.16,118210000.0,16219.362,16228.182857142856,18137.07746031746,0.9994564482529864,0.8942654645152573,0.8947518084238698,143814000.0,132267142.85714285,127051388.8888889,1.0872995128905787,1.1319356778206544,1.0410523176005209,231.57084298315354,246.4250309336769,953.7350862137799,0.9397212698148296,0.24280415634331282,0.2583789088770513,0.013971623999809366,0.0008474922524721324,-0.03174527123862623,-0.19439808934494884,-0.0047491077191769825,-0.001960069378253351,-0.0008943264072329011,15885.22
2016-01-23,15921.1,16086.46,15885.22,16086.46,15880.15,123250000.0,16106.569999999998,16199.622380952382,18121.095357142858,0.9942558919730256,0.8888298241668494,0.8939648548655155,145574000.0,133678095.23809524,126054523.8095238,1.0889891851070803,1.1548494699005911,1.0604783644265803,228.97849680684175,249.90496327260234,957.5988555969142,0.9162623015096603,0.23911734592049946,0.2609704071929215,-0.01744330970735248,-0.034284991713872726,-0.03638279428740947,-0.20225725177537363,0.0002870461939573372,-0.0014587881282095792,-0.0008324871559502459,16093.51
2016-01-22,15768.87,15921.1,16093.51,16136.79,15921.1,145850000.0,16032.011999999999,16183.514285714287,18106.387658730157,0.9906384804289372,0.8854340414096912,0.8938013805261295,131156000.0,135948571.42857143,125336904.76190476,0.964747173300828,1.0464276283920482,1.084665140620993,114.77698144626332,245.04730209685303,960.1715092624283,0.4683870439059093,0.11953799955429958,0.25521201132607046,0.013112188562701736,-0.02263957294595623,-0.020586327226873695,-0.18719030699727515,-0.006861989882222942,-0.0016839629655163125,-0.000870899470458782,15882.68
2016-01-21,15989.45,15768.87,15882.68,16038.59,15704.66,145140000.0,15994.62,16148.372380952382,18090.7346031746,0.9904787691709576,0.8841332511280793,0.892632208429979,134160000.0,137991428.57142857,124185634.92063493,0.9722343002670973,1.0803181872503975,1.1111706169527313,129.02363485002812,231.77947216757,964.1502773948946,0.5566654960571645,0.13382108357490302,0.24039766165273657,-0.013100311864844892,-0.011634361441824405,-0.04440136552940735,-0.1989469038822832,-0.004447708442518068,-0.0009058689962975747,-0.0007963759569662078,15766.74
2016-01-20,16009.45,15989.45,15766.74,15989.45,15450.56,191870000.0,15959.076000000001,16118.598571428573,18074.99785714286,0.9901031984436081,0.8829365362106149,0.8917621290372016,144864000.0,140730952.3809524,123749603.17460318,1.0293684335188724,1.1706219356162757,1.1372234639200383,165.59346493721017,238.96779383859416,969.5965895510928,0.69295306399764,0.17078593996898978,0.24646105031086413,-0.007299775604620915,-0.0111461912162594,-0.03814362990704617,-0.20097200543268945,-0.002249930742125091,-0.0020770647276776954,-0.0008538527852693302,16016.02
2016-01-16,16354.33,16009.45,16016.02,16171.96,15900.25,144360000.0,15928.833999999999,16099.674285714287,18059.963333333337,0.9893885874532331,0.8819970287868799,0.891456642993237,150094000.0,142607619.04761904,123212301.58730158,1.0524963603093402,1.2181738192241423,1.1574138069856197,127.5013932469334,230.02045794872407,972.0393684502436,0.5543045796185481,0.13116896021424868,0.23663697728154132,0.01581049728732767,-0.009352869972159679,-0.024212489406540853,-0.19130288133333875,-0.0021519169228614377,-0.0017695217529092885,-0.0008638367350996247,15988.08
2016-01-15,16159.01,16354.33,15988.08,16354.33,15842.11,239210000.0,15949.405999999999,16077.495714285713,18044.730436507936,0.992032980971539,0.8838816437917689,0.8909800991960438,173286000.0,148090000.0,122804801.58730158,1.1701397798635964,1.4110686044862137,1.2058974737622392,127.0022565937728,216.2042514034801,974.3168295469768,0.5874179428449876,0.13035005938758587,0.22190343515261612,-0.001744503316054832,0.0064752014765927434,-0.028306479403275818,-0.19361146571024934,-0.001784142265357777,-0.0010789245438923537,-0.0008156404689247797,16379.05
2016-01-14,16526.63,16159.01,16379.05,16482.05,16075.12,158830000.0,16006.514000000001,16086.19285714286,18030.81503968254,0.9950467548256778,0.8877310296163861,0.8921500676336638,175882000.0,148890000.0,122388333.33333333,1.1812881993417959,1.4370814211594243,1.2165375240014709,230.2388316073423,224.73222957701026,972.9591562430306,1.0245029475331444,0.23663771508804432,0.23097807152027613,0.024453843113119232,0.0177425558501532,0.011276573018341684,-0.17634152731632183,0.0013556190129017523,-0.001279205606014552,-0.000826981239837675,16151.41
2016-01-13,16419.11,16526.63,16151.41,16593.51,16123.2,153530000.0,16060.26,16094.648571428572,18015.9753968254,0.9978633536932506,0.8914454891423743,0.8933542712466522,177560000.0,149889047.6190476,121782142.85714285,1.1846095683473807,1.458013431478929,1.2307966020508911,225.41988987202902,223.63140770491776,972.9926941200633,1.0079974552119761,0.2316768576313823,0.229838732660949,-0.01389824196153009,0.01691968861678253,0.011116300150746453,-0.1880041224674476,0.003623949922985251,0.0006302626206476742,-0.0007417428036664485,16516.22
2016-01-12,16358.71,16419.11,16516.22,16591.35,16322.07,117480000.0,16210.155999999999,16135.412380952379,18002.332301587303,1.004632272004145,0.9004475491528793,0.8962956638418282,162682000.0,147289523.80952382,120914404.76190476,1.1045048947974188,1.3454310949993158,1.2181304956969758,230.57427443218347,218.43582679651308,969.8045686011,1.0555698568943002,0.2377533390719912,0.2252369537829638,0.022586882507471564,0.047535508291504866,0.0546634840723415,-0.17229687064629734,0.003464363903648211,0.0006228193924492036,-0.0007979462009677346,16398.57
2016-01-09,16519.17,16358.71,16398.57,16461.85,16232.03,127790000.0,16286.666000000001,16158.451904761905,17988.614206349208,1.0079348006847308,0.9053874752759725,0.8982599615182512,159368000.0,147551428.57142857,120233373.01587301,1.0800844257692233,1.3254888888375485,1.2272085933407946,212.83804436691548,219.50998024103714,967.9341683626293,0.9696053187796044,0.2198889669603825,0.22678193147408282,-0.007123300609945947,0.023885459683491858,0.030401376334140546,-0.17410565217851146,0.009441695526066708,0.002633425922438681,-0.0007209400731353103,16346.45
2016-01-08,16888.36,16519.17,16346.45,16651.89,16314.57,141850000.0,16358.34,16174.264761904762,17974.562896825395,1.0113807484176214,0.9100827705183948,0.8998418962811833,139896000.0,148223333.33333334,119655357.14285715,0.9438190118514853,1.1691578491799364,1.2387521701712756,132.2259887463053,220.57064889830986,965.9598206719355,0.5994722752403278,0.1368855990866442,0.2283435026778627,-0.0031783259150035023,0.022414824043912766,0.020735738754794224,-0.17804909445085276,0.0048549359466119844,0.0015201620362610578,-0.0007295689922760199,16514.1
2016-01-07,17154.83,16888.36,16514.1,16888.36,16463.63,176240000.0,16385.35,16197.457619047618,17960.873611111114,1.0116001156089722,0.9122802350696098,0.9018190300625134,143378000.0,148716666.66666666,119252738.09523809,0.9641017594979268,1.2023036308440558,1.2470712961567219,150.0994848423531,229.73331767133823,962.0929539347227,0.653364023833447,0.15601349560713781,0.23878494976164794,0.010256049478632841,0.008245288951434868,0.030389248177300206,-0.17279776395275454,0.0045681714268222505,0.0010706768702405363,-0.0007485468217932383,16906.51
2016-01-06,17147.5,17154.83,16906.51,17154.83,16817.62,120250000.0,16536.37,16230.864285714284,17948.9975,1.0188225167130878,0.9212976936455642,0.9042769260909576,136722000.0,147823333.33333334,118658809.52380952,0.9249013462015468,1.1522279765714825,1.245784732937775,219.63836265541033,277.02081826994265,956.5251224817749,0.7928586884808922,0.22962111239226254,0.28961164924888927,0.02376211843212769,0.046751336261044614,0.04329165681886477,-0.15039632067274775,0.0017286126999249724,0.001521385705346497,-0.0007230967758223973,17158.66
2016-01-05,17405.48,17147.5,17158.66,17195.84,17038.61,105750000.0,16664.858,16266.201428571429,17937.951865079365,1.0245082770663552,0.9290279138524307,0.9068037171087291,134376000.0,146597619.04761904,117967301.58730158,0.9166315310779426,1.1390953102420096,1.2426970616016815,352.5822713494805,341.67983910686564,949.462437303301,1.0319083276060808,0.3713493630679039,0.35986662102959815,0.014914373220729854,0.0388975201347523,0.045203081275149756,-0.13957866148902626,0.009260684778656528,0.0021242850602247515,-0.0006159798425948211,17148.94
2016-01-01,17590.66,17405.48,17148.94,17405.48,16957.63,148060000.0,16814.932,16304.881428571429,17927.10734126984,1.0312820779263563,0.9379612494030474,0.9095098901447476,138430000.0,146892380.95238096,117208888.8888889,0.9423906066637707,1.1810537691490974,1.253252908929384,370.1594550595313,392.28473293272054,942.7553970568334,0.9435989320619728,0.3926357316172611,0.41610446798542366,-0.0005664778018797018,0.04575825818958598,0.049721301661416646,-0.1374536258359421,0.007726182921308186,0.0022126676179060655,-0.0005653448227524965,17425.03
2015-12-31,17711.94,17590.66,17425.03,17590.66,17421.16,93690000.0,17030.647999999997,16365.42857142857,17917.831269841266,1.0406478465057,0.9504860127054244,0.913359899698037,128798000.0,145343809.52380952,116501666.66666667,0.8861608927272608,1.1055464156449837,1.2475684999397105,342.10718739889734,460.03205003792885,936.1000033807766,0.743659463228032,0.3654600856354646,0.4914347274612732,0.01609953734749787,0.06598252219900945,0.07871277750883075,-0.11828251343446712,0.009037547482921435,0.0024175138678477464,-0.0005555738649364473,17603.87
2015-12-30,17547.37,17711.94,17603.87,17714.13,17588.87,59760000.0,17248.602,16420.41380952381,17909.037976190477,1.0504364993527655,0.9631227552776142,0.9168786079606426,105502000.0,142739523.80952382,116056111.1111111,0.7391225442280811,0.9090602725693032,1.229918204590418,270.36605051300035,533.6582102282392,928.5398829215692,0.5066277353764838,0.29117333082378466,0.5747283665932911,0.010263396964022453,0.06599027497714077,0.07019742017535213,-0.11180295644048521,0.01289312013542171,0.0037179273399125133,-0.00046790334698232046,17720.98
2015-12-29,17535.66,17547.37,17720.98,17750.02,17547.37,69860000.0,17411.496,16480.160476190475,17900.654246031747,1.0565125276028144,0.9726737224623963,0.9206457065581181,95424000.0,135688095.23809522,115585912.6984127,0.7032599273544018,0.8255677337512638,1.173915506400276,257.79496083129436,604.5752902856775,920.5969210096091,0.42640671058435015,0.28003022272611267,0.6567209562493931,0.006652514475510248,0.04817493379769102,0.07619683839113829,-0.10652082719898681,0.01289458963249963,0.00333514287755411,-0.00043865710503460955,17528.27
2015-12-25,17593.26,17535.66,17528.27,17536.9,17437.34,59770000.0,17485.417999999998,16549.619047619046,17891.063888888886,1.0565450449154348,0.9773268995400094,0.9250215163502414,86228000.0,132338095.23809524,115193968.25396825,0.6515735309992443,0.748546137501688,1.1488283392263152,216.92209493275132,637.9231062191599,911.7605898241957,0.3400442668057665,0.23791562977577033,0.699660758908392,-0.010874680745647201,0.021540726373737842,0.09076930161472199,-0.12117147922491008,0.009472668841176143,0.0036023682638080573,-0.0004150412523176366,17552.17
2015-12-24,17427.63,17593.26,17552.17,17606.34,17543.95,40350000.0,17566.064,16626.176666666666,17881.612936507936,1.0565305753798278,0.9823534410666223,0.9297917769331584,64686000.0,127671428.57142857,114726071.42857143,0.506659953004364,0.5638299925599175,1.1128370995507932,108.32852754477413,657.826963511372,902.8014815549174,0.16467632607598554,0.11999152610848314,0.7286507354622196,0.0013635116300694716,0.02351340665953695,0.10083188769014437,-0.11947741049001685,0.004314858047900732,0.004231631102911037,-0.00048047527026391933,17602.61
2015-12-23,17253.55,17427.63,17602.61,17607.92,17427.63,92820000.0,17601.579999999998,16694.528095238096,17872.42138888889,1.0543322877764139,0.984845848080928,0.9340943642710282,64512000.0,126462380.95238096,114069444.44444445,0.5101279883722244,0.5655502252526482,1.1086437877232957,74.29395870473732,681.887308010241,893.7226294454905,0.10895342651490081,0.08312865340651937,0.7629741997618629,0.002873718748166314,0.010191087188946117,0.08878329806652105,-0.11628515257885987,0.004700855934290567,0.004667505213911448,-0.00047283019532771677,17417.27
2015-12-22,17154.94,17253.55,17417.27,17451.11,17242.86,91570000.0,17564.260000000002,16767.482857142855,17862.402777777777,1.0475191863707631,0.9833089208945233,0.9387025399518429,70874000.0,124953809.52380952,113414404.76190476,0.5672015944939653,0.6249118015369258,1.1017454950817744,110.76934278047642,672.8674439075616,884.5343465587375,0.16462282992501848,0.12522898993286383,0.7607024492890958,-0.010529120397486517,-0.010599941944583694,0.09644499729937647,-0.12660189871005653,0.002055692214424256,0.00413903353526178,-0.00045845441162405235,17251.62
2015-12-19,17495.04,17154.94,17251.62,17272.36,17116.73,114910000.0,17470.388,16822.630952380954,17851.597222222223,1.0385050976540247,0.9786456518441004,0.9423599884630839,79884000.0,123480476.1904762,112743095.23809524,0.6469362806535831,0.7085489344717552,1.0952375924193436,139.82331572385365,662.2421664982666,875.2115829576805,0.21113623202701884,0.15975944382652735,0.7566652217516279,-0.009510675323974507,-0.02648611984213066,0.07196130614141966,-0.13632299387923275,-0.0021028112578775375,0.0044682806452553975,-0.0005048346500502926,17128.55
2015-12-18,17756.54,17495.04,17128.55,17496.58,17124.31,344560000.0,17390.444,16881.958095238097,17840.666626984123,1.0301200786006768,0.9747642486462272,0.9462627405247306,136842000.0,132976666.66666667,112910753.96825397,1.0290677562479633,1.211948332560728,1.1777148056601805,199.84363582563068,628.78686790952,866.9005831440826,0.3178241245559655,0.23052659060492964,0.7253275405918292,-0.007133822794612895,-0.02280430413269542,0.0784420513414612,-0.13853551716888657,-0.0053354492177744885,0.003391001412556528,-0.0005490744440283865,17495.84
2015-12-17,17530.85,17756.54,17495.84,17796.76,17493.5,115780000.0,17379.178,16964.29619047619,17831.350873015872,1.0244561757744317,0.9746416928119482,0.9513747057800431,151928000.0,129353333.33333333,111094523.8095238,1.1745194042158429,1.3675561565976635,1.1643538213919078,189.7816634188001,587.2915501554916,857.8596707393057,0.3231472739026356,0.2212269324366837,0.68460095536297,0.021443146092342952,-0.003209289791518548,0.10966756602823415,-0.11830476717459347,-0.004587277627567627,0.003675119939710433,-0.0005591935151832005,17749.09
2015-12-16,17374.78,17530.85,17749.09,17784.36,17483.68,123790000.0,17408.474,17046.823333333334,17823.005039682543,1.0212151354885866,0.9767417986607982,0.956450570225332,158122000.0,128373809.52380952,110167698.41269842,1.2317309939351224,1.4352845913841308,1.1652581598184009,238.05990323867803,568.8530377985303,848.2979169544178,0.41849104675607146,0.28063242698198193,0.6705816747032008,0.014474869454681799,0.008321493233105747,0.10820853120812784,-0.10594018609486895,-0.0005713507351129306,0.005043830496708712,-0.0004661883328617659,17524.91
